Date,autre_proteine,feculent,fruit,laitage,legume,sucrerie,sauce,poisson_fruit_mer,viande_blanche,viande_rouge,bio,industriel
2012-10-12,0.0,0.06666666666666667,0.36666666666666664,0.2,0.16666666666666666,0.0,0.0,0.2,0.0,0.0,0.2,0.0
2012-10-15,0.125,0.25,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.125,0.0,0.0
2012-10-16,0.0,0.125,0.2916666666666667,0.16666666666666666,0.125,0.0,0.0,0.0,0.2916666666666667,0.0,0.3333333333333333,0.16666666666666666
2012-10-17,0.0,0.06666666666666667,0.4666666666666666,0.2,0.26666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-10-18,0.0,0.0,0.0,0.375,0.375,0.0,0.0,0.0,0.25,0.0,0.5,0.0
2012-10-19,0.0,0.0,0.0,0.16666666666666666,0.5,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0
2012-10-22,0.0,0.0,0.25,0.25,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0
2012-10-23,0.0,0.25,0.25,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.0
2012-10-24,0.0,0.0,0.25,0.25,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0
2012-10-25,0.0,0.2,0.0,0.3,0.2,0.0,0.0,0.0,0.3,0.0,0.0,0.0
2012-10-26,0.2,0.0,0.26666666666666666,0.2,0.26666666666666666,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0
2012-10-29,0.125,0.25,0.0,0.375,0.125,0.0,0.0,0.0,0.0,0.125,0.0,0.25
2012-10-30,0.0,0.06666666666666667,0.26666666666666666,0.2,0.26666666666666666,0.0,0.0,0.0,0.2,0.0,0.0,0.0
2012-10-31,0.0,0.0,0.3,0.26666666666666666,0.36666666666666664,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.2
2012-11-02,0.0,0.1,0.1,0.2,0.3,0.1,0.0,0.2,0.0,0.0,0.0,0.2
2012-11-05,0.25,0.25,0.0,0.25,0.125,0.0,0.0,0.125,0.0,0.0,0.0,0.25
2012-11-06,0.0,0.125,0.0,0.375,0.25,0.125,0.0,0.0,0.125,0.0,0.25,0.5
2012-11-07,0.0,0.0,0.0,0.25,0.5,0.0,0.0,0.0,0.25,0.0,0.0,0.25
2012-11-08,0.0,0.125,0.25,0.25,0.125,0.0,0.0,0.0,0.25,0.0,0.25,0.0
2012-11-09,0.0,0.06666666666666667,0.26666666666666666,0.2,0.26666666666666666,0.0,0.0,0.2,0.0,0.0,0.2,0.0
2012-11-12,0.16666666666666666,0.1111111111111111,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0
2012-11-13,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.3333333333333333
2012-11-14,0.0,0.1,0.2,0.3,0.2,0.0,0.0,0.0,0.0,0.2,0.2,0.0
2012-11-15,0.1,0.1,0.3,0.2,0.2,0.0,0.0,0.0,0.0,0.1,0.0,0.0
2012-11-16,0.0,0.0,0.375,0.125,0.25,0.0,0.0,0.25,0.0,0.0,0.25,0.0
2012-11-19,0.0,0.06666666666666667,0.26666666666666666,0.2,0.26666666666666666,0.0,0.1,0.1,0.0,0.0,0.0,0.2
2012-11-20,0.08333333333333333,0.08333333333333333,0.16666666666666666,0.3333333333333333,0.25,0.0,0.0,0.0,0.0,0.08333333333333333,0.16666666666666666,0.16666666666666666
2012-11-21,0.0,0.0,0.3,0.4,0.3,0.0,0.0,0.0,0.0,0.0,0.4,0.0
2012-11-22,0.0,0.25,0.0,0.25,0.25,0.0,0.0,0.0,0.25,0.0,0.25,0.25
2012-11-23,0.0,0.375,0.0,0.125,0.375,0.125,0.0,0.0,0.0,0.0,0.25,0.25
2012-11-26,0.0,0.125,0.0,0.25,0.5,0.0,0.0,0.0,0.0,0.125,0.0,0.25
2012-11-27,0.0,0.08333333333333333,0.16666666666666666,0.0,0.25,0.0,0.0,0.0,0.5,0.0,0.0,0.0
2012-11-28,0.0,0.0,0.25,0.125,0.25,0.125,0.0,0.0,0.25,0.0,0.0,0.25
2012-11-29,0.0,0.1,0.0,0.3,0.3,0.1,0.0,0.2,0.0,0.0,0.2,0.4
2012-11-30,0.2,0.06666666666666667,0.36666666666666664,0.2,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-12-03,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.3333333333333333
2012-12-04,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333
2012-12-05,0.0,0.3,0.0,0.4,0.2,0.0,0.0,0.1,0.0,0.0,0.0,0.2
2012-12-06,0.16666666666666666,0.16666666666666666,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.3333333333333333
2012-12-07,0.0,0.06666666666666667,0.26666666666666666,0.2,0.26666666666666666,0.0,0.0,0.2,0.0,0.0,0.2,0.0
2012-12-10,0.0,0.20833333333333331,0.0,0.0,0.3333333333333333,0.125,0.0,0.25,0.0,0.08333333333333333,0.0,0.25
2012-12-11,0.0,0.125,0.0,0.375,0.25,0.0,0.0,0.0,0.25,0.0,0.25,0.0
2012-12-12,0.0,0.0,0.5,0.125,0.125,0.0,0.0,0.25,0.0,0.0,0.0,0.0
2012-12-13,0.0,0.2,0.2,0.2,0.2,0.0,0.0,0.0,0.2,0.0,0.2,0.0
2012-12-14,0.0,0.0,0.0,0.375,0.375,0.0,0.0,0.25,0.0,0.0,0.25,0.0
2012-12-17,0.0,0.25,0.125,0.125,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0
2012-12-18,0.0,0.06666666666666667,0.26666666666666666,0.2,0.26666666666666666,0.0,0.0,0.2,0.0,0.0,0.0,0.2
2012-12-19,0.0,0.0,0.3,0.2,0.3,0.0,0.0,0.0,0.2,0.0,0.0,0.0
2012-12-20,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
2012-12-21,0.25,0.0,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-12-24,0.0,0.25,0.0,0.0,0.25,0.0,0.125,0.125,0.25,0.0,0.0,0.25
2012-12-26,0.0,0.0625,0.125,0.375,0.3125,0.0,0.0,0.0,0.0625,0.0625,0.0,0.0
2012-12-27,0.0,0.0,0.3,0.2,0.3,0.0,0.0,0.0,0.2,0.0,0.0,0.0
2012-12-28,0.0,0.2,0.2,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.2,0.0
2012-12-31,0.25,0.25,0.0,0.25,0.125,0.0,0.0,0.125,0.0,0.0,0.0,0.25
2013-01-02,0.0,0.125,0.25,0.25,0.125,0.0,0.0,0.0,0.25,0.0,0.0,0.0
2013-01-03,0.0,0.0,0.0,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333
2013-01-04,0.0,0.06666666666666667,0.26666666666666666,0.2,0.26666666666666666,0.0,0.0,0.2,0.0,0.0,0.0,0.0
2013-01-07,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1.0
2013-01-08,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0
2013-01-09,0.0,0.4444444444444444,0.0,0.0,0.4444444444444444,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0
2013-01-10,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0
2013-01-11,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
2013-01-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2013-01-15,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2013-09-03,0.16666666666666666,0.0,0.0,0.3333333333333333,0.16666666666666666,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0
2013-09-04,0.05,0.0,0.3,0.125,0.3,0.125,0.05,0.0,0.0,0.05,0.0,0.5
2013-09-05,0.0,0.1,0.2,0.3,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0
2013-09-06,0.0,0.08333333333333333,0.3333333333333333,0.16666666666666666,0.25,0.0,0.08333333333333333,0.08333333333333333,0.0,0.0,0.0,0.16666666666666666
2013-09-09,0.0,0.06666666666666667,0.26666666666666666,0.2,0.4666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.2
2013-09-11,0.0,0.16666666666666666,0.0,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333
2013-09-12,0.0,0.3333333333333333,0.08333333333333333,0.25,0.08333333333333333,0.0,0.0,0.0,0.25,0.0,0.0,0.25
2013-09-13,0.0,0.3333333333333333,0.0,0.0,0.5,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0
2013-09-16,0.0,0.1,0.2,0.2,0.2,0.1,0.0,0.0,0.2,0.0,0.0,0.2
2013-09-17,0.1,0.1,0.2,0.2,0.3,0.0,0.0,0.0,0.0,0.1,0.0,0.0
2013-09-18,0.0,0.2,0.4,0.2,0.0,0.0,0.1,0.1,0.0,0.0,0.2,0.4
2013-09-19,0.0,0.2,0.1,0.1,0.2,0.0,0.0,0.0,0.4,0.0,0.2,0.0
2013-09-20,0.0,0.0,0.4,0.2,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0
2013-09-23,0.0,0.08333333333333333,0.25,0.25,0.3333333333333333,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0
2013-09-24,0.0,0.25,0.25,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.25,0.25
2013-09-25,0.0,0.125,0.25,0.125,0.25,0.0,0.0,0.0,0.25,0.0,0.25,0.0
2013-09-26,0.0,0.0,0.16666666666666666,0.3,0.26666666666666666,0.0,0.0,0.06666666666666667,0.2,0.0,0.4,0.0
2013-09-27,0.0,0.0,0.2,0.2,0.4,0.0,0.0,0.2,0.0,0.0,0.0,0.0
2013-09-30,0.0,0.06666666666666667,0.3,0.2,0.26666666666666666,0.0,0.0,0.06666666666666667,0.1,0.0,0.0,0.0
2013-10-01,0.25,0.125,0.0,0.25,0.25,0.0,0.0,0.125,0.0,0.0,0.0,0.25
2013-10-02,0.0,0.20833333333333331,0.3333333333333333,0.0,0.4583333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-10-03,0.125,0.25,0.0,0.125,0.125,0.0,0.25,0.0,0.0,0.125,0.25,0.25
2013-10-04,0.2,0.1,0.2,0.3,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2
2013-10-07,0.0,0.125,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.125,0.0,0.25
2013-10-08,0.0,0.08333333333333333,0.16666666666666666,0.16666666666666666,0.25,0.0,0.0,0.0,0.25,0.08333333333333333,0.0,0.16666666666666666
2013-10-09,0.0,0.375,0.0,0.125,0.125,0.125,0.0,0.0,0.25,0.0,0.25,0.25
2013-10-10,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333
2013-10-11,0.0,0.08333333333333333,0.0,0.25,0.25,0.08333333333333333,0.16666666666666666,0.16666666666666666,0.0,0.0,0.16666666666666666,0.3333333333333333
2013-10-14,0.0,0.0,0.2,0.4,0.2,0.0,0.1,0.0,0.1,0.0,0.2,0.2
2013-10-15,0.0,0.0,0.0,0.25,0.75,0.0,0.0,0.0,0.0,0.0,0.25,0.25
2013-10-16,0.2,0.0,0.3,0.4,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-10-17,0.0,0.0,0.125,0.25,0.125,0.0,0.0,0.0,0.5,0.0,0.0,0.0
2013-10-18,0.0,0.26666666666666666,0.2,0.26666666666666666,0.13333333333333333,0.0,0.06666666666666667,0.0,0.06666666666666667,0.0,0.2,0.2
2013-10-21,0.125,0.0625,0.0,0.5,0.1875,0.0,0.0,0.0,0.0625,0.0625,0.0,0.0
2013-10-22,0.0,0.25,0.0,0.125,0.125,0.25,0.125,0.125,0.0,0.0,0.0,0.5
2013-10-23,0.0,0.08333333333333333,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.0,0.0,0.0,0.25,0.0,0.0,0.0
2013-10-24,0.0,0.0,0.25,0.125,0.375,0.0,0.0,0.0,0.25,0.0,0.0,0.25
2013-10-25,0.0,0.2,0.2,0.2,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0
2013-10-28,0.0,0.125,0.0,0.375,0.25,0.125,0.0,0.0,0.125,0.0,0.25,0.5
2013-10-29,0.0,0.25,0.25,0.25,0.0,0.0,0.125,0.0,0.125,0.0,0.0,0.5
2013-10-30,0.1,0.0,0.2,0.2,0.4,0.0,0.0,0.0,0.0,0.1,0.0,0.2
2013-10-31,0.0,0.125,0.125,0.125,0.375,0.0,0.0,0.25,0.0,0.0,0.0,0.0
2013-11-04,0.0,0.05,0.25,0.2,0.05,0.0,0.0,0.0,0.45,0.0,0.0,0.4
2013-11-05,0.0,0.0,0.375,0.25,0.25,0.0,0.0,0.0,0.125,0.0,0.0,0.0
2013-11-06,0.0,0.1,0.2,0.2,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-11-07,0.125,0.25,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.125,0.0,0.25
2013-11-08,0.2,0.1,0.2,0.2,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-11-12,0.0,0.25,0.0,0.25,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0
2013-11-15,0.0,0.1,0.0,0.3,0.3,0.1,0.0,0.2,0.0,0.0,0.4,0.2
2013-11-18,0.0,0.0,0.3,0.2,0.2,0.0,0.0,0.0,0.3,0.0,0.2,0.2
2013-11-19,0.0,0.0,0.25,0.25,0.25,0.0,0.0,0.25,0.0,0.0,0.25,0.25
2013-11-20,0.0,0.0,0.2,0.3,0.3,0.0,0.0,0.0,0.2,0.0,0.4,0.0
2013-11-21,0.1,0.2,0.0,0.2,0.2,0.0,0.2,0.0,0.0,0.1,0.4,0.4
2013-11-22,0.125,0.25,0.0,0.125,0.375,0.125,0.0,0.0,0.0,0.0,0.0,0.25
2013-11-25,0.0,0.0,0.0,0.25,0.375,0.0,0.0,0.125,0.25,0.0,0.25,0.25
2013-11-26,0.0,0.0,0.2,0.2,0.4,0.0,0.0,0.0,0.2,0.0,0.0,0.0
2013-11-27,0.0,0.25,0.25,0.125,0.125,0.0,0.125,0.125,0.0,0.0,0.0,0.25
2013-11-28,0.0,0.125,0.125,0.375,0.25,0.0,0.0,0.0,0.125,0.0,0.0,0.25
2013-11-29,0.0,0.0,0.3,0.2,0.3,0.0,0.0,0.2,0.0,0.0,0.2,0.0
2013-12-02,0.0,0.08333333333333333,0.0,0.25,0.3333333333333333,0.0,0.0,0.25,0.0,0.08333333333333333,0.0,0.0
2013-12-03,0.0,0.0,0.5,0.125,0.125,0.0,0.0,0.0,0.25,0.0,0.0,0.0
2013-12-04,0.0,0.2,0.2,0.2,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0
2013-12-06,0.0,0.0,0.2,0.3,0.3,0.0,0.0,0.2,0.0,0.0,0.0,0.0
2013-12-09,0.1,0.0,0.3,0.2,0.3,0.0,0.0,0.0,0.0,0.1,0.4,0.0
2013-12-10,0.0,0.0,0.0,0.25,0.5,0.0,0.0,0.25,0.0,0.0,0.5,0.0
2013-12-11,0.0,0.05,0.25,0.2,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.2
2013-12-12,0.0,0.25,0.375,0.25,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0
2013-12-13,0.25,0.125,0.25,0.0,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-12-16,0.0,0.06666666666666667,0.26666666666666666,0.2,0.26666666666666666,0.0,0.0,0.0,0.2,0.0,0.0,0.0
2013-12-17,0.0,0.125,0.0,0.125,0.25,0.0,0.0,0.0,0.5,0.0,0.0,0.0
2013-12-18,0.1,0.2,0.0,0.4,0.1,0.0,0.0,0.0,0.0,0.2,0.0,0.0
2013-12-19,0.0,0.0,0.375,0.0,0.0,0.0,0.125,0.25,0.25,0.0,0.0,0.25
2013-12-20,0.0,0.1,0.3,0.2,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0
2013-12-23,0.0,0.0,0.3,0.2,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-12-24,0.2,0.1,0.2,0.2,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-12-26,0.0,0.0,0.25,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.3333333333333333
2013-12-27,0.0,0.25,0.0,0.25,0.25,0.0,0.0,0.25,0.0,0.0,0.25,0.0
2013-12-30,0.0,0.2,0.2,0.2,0.1,0.1,0.0,0.0,0.2,0.0,0.2,0.2
2013-12-31,0.125,0.125,0.0,0.375,0.125,0.0,0.0,0.0,0.25,0.0,0.0,0.0
2014-01-02,0.0,0.125,0.375,0.375,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-01-03,0.0,0.2,0.2,0.2,0.0,0.0,0.1,0.1,0.2,0.0,0.2,0.2
2014-01-06,0.0,0.1,0.2,0.3,0.3,0.0,0.0,0.0,0.0,0.1,0.0,0.2
2014-01-07,0.0,0.125,0.375,0.125,0.125,0.0,0.0,0.0,0.25,0.0,0.0,0.0
2014-01-08,0.0,0.1,0.0,0.1,0.2,0.0,0.0,0.0,0.6,0.0,0.0,0.0
2014-01-10,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0
2014-01-13,0.0,0.08333333333333333,0.16666666666666666,0.25,0.16666666666666666,0.0,0.0,0.0,0.3333333333333333,0.0,0.16666666666666666,0.0
2014-01-14,0.0,0.2,0.1,0.2,0.1,0.0,0.2,0.2,0.0,0.0,0.0,0.4
2014-01-15,0.0,0.05555555555555555,0.2222222222222222,0.16666666666666666,0.2222222222222222,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666
2014-01-16,0.0,0.25,0.0,0.375,0.125,0.0,0.0,0.0,0.25,0.0,0.5,0.25
2014-01-17,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.0,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666
2014-01-20,0.0,0.0625,0.0,0.5,0.1875,0.0,0.0,0.125,0.0625,0.0625,0.0,0.25
2014-01-21,0.0,0.0,0.08333333333333333,0.16666666666666666,0.16666666666666666,0.0,0.0,0.08333333333333333,0.5,0.0,0.16666666666666666,0.0
2014-01-22,0.0,0.375,0.0,0.0,0.25,0.125,0.0,0.0,0.25,0.0,0.0,0.25
2014-01-23,0.0,0.06666666666666667,0.26666666666666666,0.2,0.26666666666666666,0.0,0.0,0.0,0.2,0.0,0.0,0.0
2014-01-24,0.0,0.0,0.2,0.3,0.3,0.0,0.0,0.2,0.0,0.0,0.0,0.0
2014-01-27,0.0,0.0,0.25,0.25,0.125,0.0,0.0,0.0,0.25,0.125,0.25,0.0
2014-01-28,0.0,0.1,0.1,0.2,0.3,0.1,0.0,0.0,0.2,0.0,0.0,0.2
2014-01-29,0.0,0.1,0.1,0.2,0.3,0.1,0.0,0.0,0.2,0.0,0.2,0.2
2014-01-30,0.125,0.0,0.5,0.125,0.125,0.0,0.0,0.0,0.0,0.125,0.5,0.25
2014-01-31,0.0,0.3333333333333333,0.16666666666666666,0.0,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.3333333333333333
2014-02-03,0.0,0.0,0.16666666666666666,0.16666666666666666,0.5,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0
2014-02-04,0.0,0.1,0.2,0.0,0.3,0.0,0.2,0.0,0.2,0.0,0.0,0.2
2014-02-05,0.0,0.2,0.2,0.2,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.2
2014-02-06,0.0,0.125,0.125,0.375,0.25,0.0,0.0,0.0,0.125,0.0,0.0,0.25
2014-02-07,0.0,0.08333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.25,0.0,0.0,0.0,0.0
2014-02-10,0.08333333333333333,0.1,0.3,0.2,0.1,0.0,0.03333333333333333,0.05,0.1,0.03333333333333333,0.1,0.1
2014-02-12,0.0,0.0,0.08333333333333333,0.16666666666666666,0.3333333333333333,0.0,0.0,0.08333333333333333,0.3333333333333333,0.0,0.0,0.16666666666666666
2014-02-13,0.0,0.08333333333333333,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.08333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.16666666666666666
2014-02-14,0.0,0.0,0.2,0.2,0.4,0.0,0.0,0.2,0.0,0.0,0.2,0.0
2014-02-17,0.0,0.05555555555555555,0.16666666666666666,0.16666666666666666,0.2222222222222222,0.0,0.0,0.0,0.38888888888888884,0.0,0.0,0.16666666666666666
2014-02-18,0.0,0.0,0.0,0.125,0.375,0.125,0.125,0.25,0.0,0.0,0.25,0.5
2014-02-19,0.0,0.125,0.25,0.0,0.375,0.0,0.0,0.0,0.25,0.0,0.0,0.0
2014-02-20,0.0,0.25,0.0,0.375,0.125,0.0,0.0,0.0,0.25,0.0,0.5,0.0
2014-02-21,0.2,0.1,0.2,0.2,0.3,0.0,0.0,0.0,0.0,0.0,0.2,0.0
2014-02-24,0.0,0.08333333333333333,0.0,0.125,0.5833333333333333,0.125,0.0,0.0,0.0,0.08333333333333333,0.0,0.25
2014-02-25,0.0,0.1,0.2,0.3,0.1,0.0,0.0,0.1,0.2,0.0,0.0,0.2
2014-02-26,0.125,0.3333333333333333,0.08333333333333333,0.0,0.20833333333333331,0.125,0.0,0.0,0.0,0.125,0.0,0.25
2014-02-27,0.0,0.0,0.375,0.25,0.125,0.0,0.0,0.0,0.25,0.0,0.0,0.0
2014-02-28,0.0,0.2,0.0,0.3,0.3,0.0,0.1,0.1,0.0,0.0,0.2,0.2
2014-03-03,0.0,0.08333333333333333,0.16666666666666666,0.3333333333333333,0.08333333333333333,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.16666666666666666
2014-03-04,0.0,0.0,0.2,0.2,0.4,0.0,0.0,0.2,0.0,0.0,0.0,0.0
2014-03-05,0.0,0.0,0.2,0.2,0.4,0.0,0.0,0.2,0.0,0.0,0.0,0.0
2014-03-06,0.0,0.125,0.0,0.5,0.25,0.0,0.0,0.0,0.125,0.0,0.0,0.25
2014-03-07,0.25,0.25,0.0,0.375,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.25
2014-03-10,0.0,0.0,0.2,0.2,0.2,0.0,0.2,0.0,0.2,0.0,0.0,0.2
2014-03-11,0.25,0.0,0.0,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.5
2014-03-12,0.125,0.125,0.25,0.125,0.125,0.0,0.0,0.0,0.125,0.125,0.0,0.25
2014-03-13,0.0,0.08333333333333333,0.16666666666666666,0.16666666666666666,0.25,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.16666666666666666
2014-03-14,0.0,0.0,0.0,0.25,0.5,0.0,0.0,0.25,0.0,0.0,0.0,0.0
2014-03-17,0.0,0.125,0.0,0.25,0.375,0.0,0.125,0.0,0.0,0.125,0.25,0.5
2014-03-18,0.0,0.16666666666666666,0.25,0.16666666666666666,0.25,0.0,0.0,0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666
2014-03-19,0.0,0.25,0.0,0.25,0.125,0.125,0.0,0.125,0.125,0.0,0.0,0.75
2014-03-20,0.125,0.125,0.0,0.375,0.25,0.0,0.0,0.0,0.0,0.125,0.0,0.25
2014-03-21,0.0,0.1,0.2,0.2,0.3,0.0,0.0,0.2,0.0,0.0,0.0,0.0
2014-03-24,0.0,0.05555555555555555,0.16666666666666666,0.16666666666666666,0.38888888888888884,0.0,0.0,0.0,0.2222222222222222,0.0,0.16666666666666666,0.16666666666666666
2014-03-25,0.0,0.0,0.0,0.25,0.5,0.0,0.0,0.25,0.0,0.0,0.0,0.0
2014-03-26,0.0,0.06666666666666667,0.26666666666666666,0.2,0.4666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-03-27,0.125,0.25,0.0,0.125,0.125,0.125,0.0,0.0,0.25,0.0,0.0,0.25
2014-03-28,0.2,0.1,0.3,0.3,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-03-31,0.0,0.0625,0.0,0.5,0.1875,0.0,0.0,0.125,0.0625,0.0625,0.0,0.0
2014-04-01,0.0,0.0,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.16666666666666666
2014-04-02,0.125,0.125,0.375,0.0,0.0,0.125,0.0,0.125,0.0,0.125,0.0,0.5
2014-04-03,0.0,0.1,0.2,0.2,0.3,0.0,0.0,0.0,0.2,0.0,0.0,0.0
2014-04-04,0.0,0.1,0.0,0.3,0.3,0.1,0.0,0.2,0.0,0.0,0.2,0.2
2014-04-07,0.0,0.0,0.4,0.4,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2
2014-04-08,0.0,0.25,0.125,0.125,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.25
2014-04-09,0.0,0.16666666666666666,0.0,0.16666666666666666,0.4166666666666667,0.0,0.0,0.0,0.16666666666666666,0.08333333333333333,0.0,0.0
2014-04-10,0.0,0.0,0.0,0.25,0.5,0.0,0.125,0.125,0.0,0.0,0.0,0.25
2014-04-11,0.2222222222222222,0.16666666666666666,0.16666666666666666,0.2222222222222222,0.13888888888888887,0.0,0.0,0.0,0.0,0.08333333333333333,0.3333333333333333,0.0
2014-04-14,0.0,0.0,0.4,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.2,0.2
2014-04-15,0.08333333333333333,0.0,0.25,0.16666666666666666,0.25,0.0,0.16666666666666666,0.0,0.0,0.08333333333333333,0.0,0.16666666666666666
2014-04-16,0.0,0.0,0.0,0.25,0.5,0.0,0.0,0.25,0.0,0.0,0.0,0.0
2014-04-17,0.0,0.16666666666666666,0.0,0.3333333333333333,0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.3333333333333333,0.6666666666666666
2014-04-18,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0
2014-04-22,0.0,0.0,0.4,0.2,0.0,0.0,0.0,0.0,0.4,0.0,0.2,0.2
2014-04-23,0.0,0.20833333333333331,0.0,0.0,0.3333333333333333,0.125,0.0,0.0,0.3333333333333333,0.0,0.0,0.5
2014-04-24,0.08333333333333333,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.08333333333333333,0.0,0.16666666666666666
2014-04-25,0.0,0.08333333333333333,0.25,0.16666666666666666,0.3333333333333333,0.08333333333333333,0.0,0.08333333333333333,0.0,0.0,0.0,0.3333333333333333
2014-04-28,0.0,0.125,0.0,0.375,0.25,0.125,0.0,0.0,0.125,0.0,0.0,0.25
2014-04-29,0.0,0.08333333333333333,0.16666666666666666,0.25,0.16666666666666666,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0
