index,Date,Plat,Wfeculent,Wfruit,Wlegume,Wbio,Windustriel,month,match,category,is_saison
7802,2012-10-01,Pâtes à la bolognaise,0.25,0.0,0.25,0,0,10,,,False
7803,2012-10-03,Concombres,0.0,0.0,1.0,0,0,10,concombre,legume,True
7804,2012-10-04,demi-pamplemousse,0.0,1.0,0.0,0,0,10,pamplemousse,fruit,False
7806,2012-10-04,Palet brocolis/carottes,0.0,0.0,1.0,0,0,10,carotte,legume,True
7807,2012-10-08,Gaspacho,0.0,0.0,1.0,0,0,10,,,False
7808,2012-10-10,Tarte aux pommes,0.0,1.0,0.0,0,0,10,pomme,fruit,True
7810,2012-10-17,citron,0.0,1.0,0.0,0,0,10,citron,fruit,True
7811,2012-10-18,Petits pois,0.0,0.0,1.0,0,0,10,pois,feculent,False
7813,2012-10-19,Salade verte,0.0,0.0,1.0,0,0,10,salade verte,legume,True
7814,2012-10-22,Choux fleurs béchamel,0.0,0.0,1.0,0,0,10,chou,legume,True
7816,2012-10-24,Epinards,0.0,0.0,1.0,0,0,10,epinards,legume,True
7817,2012-10-26,poire,0.0,1.0,0.0,0,0,10,poire,fruit,True
7819,2012-10-31,Pot au feu et légumes,0.0,0.0,1.0,0,0,10,,,False
7820,2012-11-02,Eclair,0.5,0.0,0.0,0,1,11,,,False
7821,2012-11-05,Frites,1.0,0.0,0.0,0,1,11,,,False
7822,2012-11-06,Choux rouges bio,0.0,0.0,1.0,1,0,11,chou,legume,True
7825,2012-11-09,"Salade de lentilles bio (lentilles, tomate, maïs)",0.3333333333333333,0.3333333333333333,0.3333333333333333,1,0,11,tomate,fruit,True
7826,2012-11-15,Potage tomate/vermicelle,0.0,0.5,0.5,0,0,11,tomate,fruit,False
7828,2012-11-20,Clémentines,0.0,1.0,0.0,0,0,11,clementine,fruit,False
7830,2012-11-21,Kiwi bio,0.0,1.0,0.0,1,0,11,kiwi,fruit,True
7831,2012-11-23,Choux blancs bio à la mimolette,0.0,0.0,0.5,1,0,11,chou,legume,True
7832,2012-11-26,potage carottes,0.0,0.0,1.0,0,0,11,carotte,legume,True
7833,2012-11-29,betterave bio râpée,0.0,0.0,0.5,1,0,11,betterave,legume,True
7835,2012-11-30,Rizotto à la tomate,0.3333333333333333,0.3333333333333333,0.3333333333333333,0,0,11,tomate,fruit,False
7836,2012-12-03,demi-pamplemousse,0.0,1.0,0.0,0,0,12,pamplemousse,fruit,False
7837,2012-12-07,Epinards,0.0,0.0,1.0,0,0,12,epinards,legume,True
7838,2012-12-07,Clémentines,0.0,1.0,0.0,0,0,12,clementine,fruit,False
7839,2012-12-10,Flan caramel,0.5,0.0,0.0,0,1,12,,,False
7846,2012-12-26,Choux rouges,0.0,0.0,1.0,0,0,12,chou,legume,True
7847,2013-01-10,petits pois,0.0,0.0,1.0,0,0,1,pois,feculent,False
7850,2013-09-06,Pizza,0.5,0.0,0.5,0,0,9,,,False
7854,2013-09-17,Taboulé,0.5,0.0,0.5,0,0,9,,,False
7855,2013-09-20,Pommes vapeur,0.0,1.0,0.0,0,0,9,pomme de terre,legume,True
7860,2013-09-30,Salade de riz au thon agro,0.3333333333333333,0.0,0.3333333333333333,0,0,9,riz,feculent,True
7861,2013-09-30,Pomme,0.0,1.0,0.0,0,0,9,pomme,fruit,True
7864,2013-10-08,Compote pomme,0.0,1.0,0.0,0,1,10,pomme,fruit,True
7866,2013-10-09,riz,1.0,0.0,0.0,0,0,10,riz,feculent,True
7869,2013-10-28,Timbale de pâtes au jambon,0.5,0.0,0.0,0,1,10,,,False
7871,2013-10-29,Frites,1.0,0.0,0.0,0,1,10,,,False
7872,2013-11-04,Marmelade de pommes,0.0,1.0,0.0,0,1,11,pomme,fruit,True
7876,2013-11-18,rôti de dinde aux raisins,0.0,0.5,0.0,0,0,11,raisin,fruit,False
7877,2013-11-21,Frites,1.0,0.0,0.0,0,1,11,,,False
7881,2013-12-02,Salade verte,0.0,0.0,1.0,0,0,12,salade verte,legume,True
7882,2013-12-03,Choux blancs à la mimolette,0.0,0.0,0.5,0,0,12,chou,legume,True
7883,2013-12-04,Mogettes,1.0,0.0,0.0,0,0,12,,,False
7884,2013-12-06,Kiwi,0.0,1.0,0.0,0,0,12,kiwi,fruit,True
7885,2013-12-09,potage tomate/vermicelles,0.0,0.5,0.5,0,0,12,tomate,fruit,False
7888,2013-12-12,Ananas,0.0,1.0,0.0,0,0,12,,,False
7889,2013-12-13,ble/betteraves /mais,0.5,0.0,0.5,0,0,12,betterave,legume,True
7891,2013-12-19,sauce aux marrons,0.0,0.5,0.0,0,1,12,,,False
7892,2013-12-23,Pomme,0.0,1.0,0.0,0,0,12,pomme,fruit,True
7898,2014-01-13,Crêpe au fromage,0.5,0.0,0.0,0,0,1,,,False
7899,2014-01-13,Petits pois maraichers,0.0,0.0,1.0,0,0,1,pois,feculent,False
7900,2014-01-15,Brocolis,0.0,0.0,1.0,0,0,1,brocoli,legume,False
7902,2014-01-24,Betteraves râpées,0.0,0.0,0.5,0,0,1,betterave,legume,True
7903,2014-01-30,Marmelade de pommes bio,0.0,1.0,0.0,1,1,1,pomme,fruit,True
7908,2014-02-10,tomate,0.0,0.5,0.5,0,0,2,tomate,fruit,False
7909,2014-02-13,Demi-pamplemousse,0.0,1.0,0.0,0,0,2,pamplemousse,fruit,True
7910,2014-02-18,Choux rouges sauce crème,0.0,0.0,0.5,0,1,2,chou,legume,False
7914,2014-02-25,abricots secs,0.0,1.0,0.0,0,0,2,abricot,fruit,False
7919,2014-03-05,Epinards,0.0,0.0,1.0,0,0,3,epinards,legume,True
7920,2014-03-06,Concombres,0.0,0.0,1.0,0,0,3,concombre,legume,False
7922,2014-03-14,Betteraves,0.0,0.0,1.0,0,0,3,betterave,legume,True
7926,2014-03-26,"Salade carnaval (maïs, tomate, concombres)",0.3333333333333333,0.3333333333333333,0.3333333333333333,0,0,3,concombre,legume,False
7928,2014-03-31,Salade verte au thon,0.0,0.0,0.5,0,0,3,salade verte,legume,True
7930,2014-04-03,Pizza,0.5,0.0,0.5,0,0,4,,,False
7931,2014-04-03,Petits pois maraîcher,0.0,0.0,1.0,0,0,4,pois,feculent,False
7932,2014-04-07,Kiwi,0.0,1.0,0.0,0,0,4,kiwi,fruit,False
7933,2014-04-09,Salsifis,0.0,0.0,1.0,0,0,4,salsifi,legume,False
7935,2014-04-11,Carottes râpées bio/demi-œuf,0.0,0.0,0.3333333333333333,1,0,4,carotte,legume,True
7936,2014-04-14,Nuggets de volaille+ketchup,0.0,0.0,1.0,0,1,4,ail,legume,True
7940,2014-04-23,Liégeois choco,0.5,0.0,0.0,0,1,4,,,False
7942,2014-04-25,Gratinée de légumes,0.0,0.0,1.0,0,0,4,,,False
7945,2014-05-07,Flan caramel,0.5,0.0,0.0,0,1,5,,,False
7946,2014-05-12,Lasagnes,0.3333333333333333,0.0,0.3333333333333333,0,0,5,,,False
7947,2014-05-13,Kiwi,0.0,1.0,0.0,0,0,5,kiwi,fruit,False
7948,2014-05-14,Céleri rémoulade,0.0,0.0,1.0,0,0,5,celeri,legume,False
7950,2014-05-14,tarte citron,0.0,1.0,0.0,0,0,5,citron,fruit,False
7951,2014-05-23,Pommes rissolées,0.0,0.5,0.0,0,0,5,pomme de terre,legume,False
7955,2014-06-04,Banane,0.0,1.0,0.0,0,0,6,,,False
7957,2014-06-12,Pastèque,0.0,1.0,0.0,0,0,6,pasteque,fruit,False
7959,2014-06-13,Salade de tomates,0.0,0.5,0.5,0,0,6,tomate,fruit,True
7960,2014-06-17,Courgettes béchamel,0.0,0.0,1.0,0,0,6,courge,legume,True
7962,2014-06-20,steak de soja tomate et basilic,0.0,0.5,0.5,0,0,6,tomate,fruit,True
7968,2014-07-01,sauté de canard à l'orange,0.0,0.5,0.0,0,0,7,orange,fruit,False
7971,2014-07-15,Betteraves au gruyère,0.0,0.0,0.5,0,0,7,betterave,legume,True
7972,2014-07-16,Salade verte,0.0,0.0,1.0,0,0,7,salade verte,legume,True
7974,2014-07-22,Salade de pâtes,0.3333333333333333,0.0,0.3333333333333333,0,1,7,,,False
7976,2014-07-28,Pizza,0.5,0.0,0.5,0,0,7,,,False
7981,2014-08-04,Salade verte,0.0,0.0,1.0,0,0,8,salade verte,legume,True
7983,2014-08-07,Petits pois,0.0,0.0,1.0,0,0,8,pois,feculent,True
7986,2014-08-13,Purée de pomme de terre,0.3333333333333333,0.3333333333333333,0.3333333333333333,0,0,8,pomme de terre,legume,True
7987,2014-08-14,Tarte grillée aux pommes,0.0,1.0,0.0,0,0,8,pomme,fruit,True
7988,2014-08-18,Salade de pâtes,0.3333333333333333,0.0,0.3333333333333333,0,1,8,,,False
7991,2014-08-22,Banane,0.0,1.0,0.0,0,0,8,,,False
7992,2014-08-25,Salade aux dés de chèvre,0.0,0.0,0.5,0,0,8,,,False
7994,2014-08-26,Frites,1.0,0.0,0.0,0,1,8,,,False
7996,2014-08-28,citron,0.0,1.0,0.0,0,0,8,citron,fruit,False
7998,2014-09-02,Lasagnes,0.3333333333333333,0.0,0.3333333333333333,0,0,9,,,False
7999,2014-09-02,salade verte,0.0,0.0,1.0,0,0,9,salade verte,legume,True
8000,2014-09-04,Eclair chocolat,0.5,0.0,0.0,0,1,9,,,False
8001,2014-09-12,"salade carnaval (Maïs, tomate, concombres)",0.3333333333333333,0.3333333333333333,0.3333333333333333,0,0,9,concombre,legume,True
8004,2014-09-22,Petits pois,0.0,0.0,1.0,0,0,9,pois,feculent,False
8006,2014-09-23,Poire,0.0,1.0,0.0,0,0,9,poire,fruit,True
8007,2014-09-24,Carottes 5/1 au cumin,0.0,0.0,1.0,0,0,9,carotte,legume,True
8008,2014-09-26,Salade douceur,0.0,0.0,1.0,0,0,9,,,False
8009,2014-09-29,radis/beurre,0.0,0.0,1.0,0,0,9,radis,legume,True
8010,2014-10-02,Frites,1.0,0.0,0.0,0,1,10,,,False
8013,2014-10-13,Pizza,0.5,0.0,0.5,0,0,10,,,False
8017,2014-10-16,Concombres vinaigrette,0.0,0.0,1.0,0,0,10,concombre,legume,True
8019,2014-10-20,Liégeois chocolat,0.5,0.0,0.0,0,1,10,,,False
8022,2014-10-28,Ananas,0.0,1.0,0.0,0,0,10,,,False
8024,2014-11-03,haché de volaille,0.0,0.0,1.0,0,0,11,ail,legume,True
8026,2014-11-07,Mâche,0.0,0.0,1.0,0,0,11,mâche,legume,True
8027,2014-11-07,pommes de terre rissolées agro,0.0,0.5,0.0,0,0,11,pomme de terre,legume,True
8028,2014-11-12,betteraves en dés,0.0,0.0,1.0,0,0,11,betterave,legume,True
8029,2014-11-13,Sauté de veau à l'orange,0.0,0.5,0.0,0,0,11,orange,fruit,True
8030,2014-11-13,gratinée de légumes,0.0,0.0,1.0,0,0,11,,,False
8032,2014-11-18,parmentier de poisson,0.5,0.0,0.0,0,0,11,pois,feculent,False
8033,2014-11-21,Poêlée de légumes et potatoes,0.0,0.0,1.0,0,0,11,,,False
8035,2014-11-26,buguy au fruits 125 gr,0.0,1.0,0.0,0,0,11,,,False
8036,2014-12-01,Pizza,0.5,0.0,0.5,0,0,12,,,False
8037,2014-12-08,riz au lait bio,0.5,0.0,0.0,1,0,12,riz,feculent,False
8038,2014-12-09,Potage légumes,0.0,0.0,1.0,0,0,12,,,False
8040,2014-12-11,salade verte,0.0,0.0,1.0,0,0,12,salade verte,legume,True
8041,2014-12-15,Demi-pomelos,0.0,1.0,0.0,0,0,12,,,False
8042,2014-12-17,mogettes de vendée,1.0,0.0,0.0,0,0,12,,,False
8043,2014-12-18,coulis de mangue,0.0,1.0,0.0,0,0,12,,,False
8045,2014-12-19,Brocolis,0.0,0.0,1.0,0,0,12,brocoli,legume,False
8046,2014-12-19,Kiwi,0.0,1.0,0.0,0,0,12,kiwi,fruit,True
8047,2014-12-23,petits pois 5/1 en complément,0.0,0.0,1.0,0,0,12,pois,feculent,True
8049,2014-12-24,"endive, pomme, surimi",0.0,0.3333333333333333,0.3333333333333333,0,1,12,endive,legume,True
8052,2014-12-30,Potatoes et légumes poêlés,0.0,0.0,1.0,0,0,12,,,False
8054,2014-12-31,Kiwi bio,0.0,1.0,0.0,1,0,12,kiwi,fruit,True
8055,2015-01-05,Salade de mache,0.0,0.0,1.0,0,0,1,,,False
8057,2015-01-06,Endives aux pommes,0.0,0.5,0.5,0,0,1,endive,legume,True
8059,2015-01-06,Clémentines,0.0,1.0,0.0,0,0,1,clementine,fruit,False
8062,2015-01-13,Potage légumes+croûtons,0.0,0.0,1.0,0,0,1,,,False
8064,2015-01-15,Pomme noisette,0.0,1.0,0.0,0,0,1,pomme,fruit,True
8065,2015-01-20,Pomme Bio,0.0,1.0,0.0,0,0,1,pomme,fruit,True
8066,2015-01-30,Brocolis,0.0,0.0,1.0,0,0,1,brocoli,legume,False
8067,2015-02-03,riz,1.0,0.0,0.0,0,0,2,riz,feculent,False
8069,2015-02-05,carottes râpés bio,0.0,0.0,0.5,1,0,2,carotte,legume,True
8070,2015-02-06,ratatouille / bles,1.0,0.0,0.0,0,1,2,,,False
8071,2015-02-11,Choux blanc mimolette,0.0,0.0,0.5,0,0,2,chou,legume,False
8072,2015-02-13,Epinards,0.0,0.0,1.0,0,0,2,epinards,legume,True
8073,2015-02-17,Brocolis,0.0,0.0,1.0,0,0,2,brocoli,legume,False
8075,2015-02-18,Celeri rémoulade bio,0.0,0.0,1.0,1,0,2,celeri,legume,False
8076,2015-02-20,Mâche/demi-œuf,0.0,0.0,0.5,0,0,2,mâche,legume,True
8077,2015-02-20,sauce tomate,0.0,0.3333333333333333,0.3333333333333333,0,1,2,tomate,fruit,False
8080,2015-03-04,Banane,0.0,1.0,0.0,0,0,3,,,False
8087,2015-03-30,Poêlée ratatouille Bonduelle,0.0,0.0,1.0,0,1,3,,,False
8090,2015-04-02,"Salade carnaval (Maïs, tomate, concombres)",0.3333333333333333,0.3333333333333333,0.3333333333333333,0,0,4,concombre,legume,True
8091,2015-04-13,Marmelade de pommes,0.0,1.0,0.0,0,1,4,pomme,fruit,True
8092,2015-04-14,Concombres,0.0,0.0,1.0,0,0,4,concombre,legume,True
8094,2015-04-15,Haricots verts,0.5,0.0,0.5,0,0,4,haricots verts,legume,False
8095,2015-04-16,Salade au surimi,0.0,0.0,0.5,0,1,4,,,False
8096,2015-04-16,Pâtes à la bolognaise Terre à l'assiette et râpé,0.3333333333333333,0.0,0.0,0,0,4,,,False
8097,2015-04-17,"Salade de maïs (Maïs, tomate, dés de chèvre)",0.25,0.25,0.25,0,0,4,tomate,fruit,False
8101,2015-04-28,Marmelade de pommes ( envoyé en poche),0.0,1.0,0.0,0,1,4,pomme,fruit,True
8102,2015-04-29,Fraises au sucre,0.0,1.0,0.0,0,0,4,fraise,fruit,False
8103,2015-04-30,Pommes noisette,0.0,1.0,0.0,0,0,4,pomme de terre,legume,False
8105,2015-05-05,Fraises au sucre,0.0,1.0,0.0,0,0,5,fraise,fruit,True
8106,2015-05-11,Petits pois,0.0,0.0,1.0,0,0,5,pois,feculent,False
8110,2015-05-27,Fraises/sucre,0.0,1.0,0.0,0,0,5,fraise,fruit,True
8112,2015-05-28,Palets brocolis/carottes,0.0,0.0,1.0,0,0,5,carotte,legume,True
8114,2015-06-08,Pâtes,0.5,0.0,0.0,0,0,6,,,False
8116,2015-06-12,Gratin de choux fleurs,0.0,0.0,1.0,0,0,6,chou,legume,False
8117,2015-06-12,Fruit de saison,0.0,1.0,0.0,0,0,6,fruit de saison,fruit,True
8119,2015-06-19,Poisson aux petits légumes,0.0,0.0,0.5,0,0,6,pois,feculent,True
8120,2015-06-19,Yaourt sojasun aux fruits,0.0,0.5,0.0,0,0,6,soja,feculent,False
8121,2015-06-23,Lentilles bio,0.5,0.0,0.5,1,0,6,,,False
8123,2015-06-25,Fruit de saison,0.0,1.0,0.0,0,0,6,fruit de saison,fruit,True
8125,2015-06-30,Fruit de saison,0.0,1.0,0.0,0,0,6,fruit de saison,fruit,True
8126,2015-07-08,Salade coleslaw,0.0,0.0,1.0,0,0,7,,,False
8128,2015-07-16,Concombres sce crème,0.0,0.0,1.0,0,0,7,concombre,legume,True
8129,2015-07-20,Fruit de saison,0.0,1.0,0.0,0,0,7,fruit de saison,fruit,True
8130,2015-07-23,Salade verte/demi-œuf,0.0,0.0,0.5,0,0,7,salade verte,legume,True
8131,2015-07-23,Flan caramel,0.5,0.0,0.0,0,1,7,,,False
8132,2015-07-27,Salsifis,0.0,0.0,1.0,0,0,7,salsifi,legume,False
8133,2015-07-29,Salade de pâtes,0.3333333333333333,0.0,0.3333333333333333,0,1,7,,,False
8136,2015-07-30,Riz,1.0,0.0,0.0,0,0,7,riz,feculent,False
8138,2015-07-31,Fruit,0.0,1.0,0.0,0,0,7,,,False
8141,2015-08-17,Radis/beurre,0.0,0.0,1.0,0,0,8,radis,legume,True
8143,2015-08-18,Courgettes à la tomate,0.0,0.5,0.5,0,0,8,courge,legume,True
8144,2015-08-20,Salade au thon,0.0,0.0,0.5,0,0,8,,,False
8145,2015-08-27,Petits pois,0.0,0.0,1.0,0,0,8,pois,feculent,True
8146,2015-08-28,Fruit,0.0,1.0,0.0,0,0,8,,,False
8148,2015-09-03,Tarte normande aux pommes,0.0,1.0,0.0,0,0,9,pomme,fruit,True
8149,2015-09-04,Salade carnaval,0.0,0.0,1.0,0,0,9,,,False
8150,2015-09-11,céléri remoulade,0.0,0.0,1.0,0,0,9,celeri,legume,False
8154,2015-09-18,Filet de lieu aux petits légumes,0.0,0.0,0.5,0,0,9,,,False
8155,2015-09-18,Choux fleurs gratin,0.0,0.0,1.0,0,0,9,chou,legume,True
8159,2015-09-25,Maxi gervais à la fraise,0.0,0.5,0.0,0,0,9,fraise,fruit,False
8161,2015-09-25,Gratin de courgettes,0.0,0.0,1.0,0,0,9,courge,legume,True
8162,2015-10-02,parmentier de poisson,0.5,0.0,0.0,0,0,10,pois,feculent,False
8163,2015-10-02,salade verte,0.0,0.0,1.0,0,0,10,salade verte,legume,True
8164,2015-10-02,lentilles cuisinées,0.5,0.0,0.5,0,0,10,,,False
8165,2015-10-05,Compote pomme-framboise,0.0,1.0,0.0,0,1,10,pomme,fruit,True
8166,2015-10-08,CCAS : potage de légumes agro,0.0,0.0,1.0,0,0,10,,,False
8167,2015-10-08,Betteraves 5/1,0.0,0.0,1.0,0,0,10,betterave,legume,True
8171,2015-10-14,semoule de couscous,1.0,0.0,0.0,0,0,10,,,False
8173,2015-10-16,Potage de légumes,0.0,0.0,1.0,0,0,10,,,False
8174,2015-10-21,Merguez de volaille,0.0,0.0,0.5,0,0,10,ail,legume,True
8176,2015-10-26,Ananas,0.0,1.0,0.0,0,0,10,,,False
8179,2015-10-28,Epinards,0.0,0.0,1.0,0,0,10,epinards,legume,True
8180,2015-10-30,Chili de légumes,0.0,0.0,1.0,0,0,10,,,False
8181,2015-11-03,Radis/beurre,0.0,0.0,1.0,0,0,11,radis,legume,True
8182,2015-11-09,Petits pois maraîchers,0.0,0.0,1.0,0,0,11,pois,feculent,False
8183,2015-11-09,Clémentines,0.0,1.0,0.0,0,0,11,clementine,fruit,False
8185,2015-11-10,Pomme bio,0.0,1.0,0.0,1,0,11,pomme,fruit,True
8187,2015-11-13,pamplemousse,0.0,1.0,0.0,0,0,11,pamplemousse,fruit,False
8189,2015-11-19,Marmelade de pommes,0.0,1.0,0.0,0,1,11,pomme,fruit,True
8190,2015-11-20,CCAS : poireaux creme,0.0,0.5,0.5,0,0,11,poireau,legume,True
8191,2015-11-20,Poire,0.0,1.0,0.0,0,0,11,poire,fruit,True
8193,2015-11-26,Tarte au citron,0.0,1.0,0.0,0,0,11,citron,fruit,True
8194,2015-12-01,Chou rouge râpé,0.0,0.0,0.5,0,0,12,chou,legume,True
8196,2015-12-07,Mâche / demi-oeuf,0.0,0.0,0.5,0,0,12,mâche,legume,True
8197,2015-12-08,Pamplemousse,0.0,1.0,0.0,0,0,12,pamplemousse,fruit,False
8198,2015-12-10,Taboulé,0.5,0.0,0.5,0,0,12,,,False
8199,2015-12-14,Pizza,0.5,0.0,0.5,0,0,12,,,False
8200,2015-12-15,Salade de betteraves,0.0,0.0,1.0,0,0,12,betterave,legume,True
8201,2015-12-18,Chili de légumes,0.0,0.0,1.0,0,0,12,,,False
8204,2016-01-05,Pamplemousse,0.0,1.0,0.0,0,0,1,pamplemousse,fruit,True
8209,2016-01-08,Epinards à la creme,0.0,0.0,1.0,0,0,1,epinards,legume,True
8212,2016-01-12,brocolis à la crème,0.0,0.0,1.0,0,0,1,brocoli,legume,False
8213,2016-01-12,Poire,0.0,1.0,0.0,0,0,1,poire,fruit,True
8214,2016-01-14,Frites,1.0,0.0,0.0,0,1,1,,,False
8218,2016-01-27,poelée de légumes,0.0,0.0,1.0,0,0,1,,,False
8219,2016-02-03,Salade de pâtes agro,0.3333333333333333,0.0,0.3333333333333333,0,1,2,,,False
8220,2016-02-03,Carottes bio ( Aria 85),0.0,0.0,1.0,1,0,2,carotte,legume,True
8221,2016-02-03,Pomme bio,0.0,1.0,0.0,1,0,2,pomme,fruit,True
8224,2016-02-15,Orange,0.0,1.0,0.0,0,0,2,orange,fruit,True
8227,2016-02-22,Potage aux légumes,0.0,0.0,1.0,0,0,2,,,False
8229,2016-02-26,Taboulé,0.5,0.0,0.5,0,0,2,,,False
8230,2016-02-26,Epinards,0.0,0.0,1.0,0,0,2,epinards,legume,True
8231,2016-02-29,"Salade de lentilles bio (lentilles bio, maïs, gruyère)",0.3333333333333333,0.0,0.3333333333333333,1,0,2,maïs,feculent,False
8232,2016-02-29,Orange,0.0,1.0,0.0,0,0,2,orange,fruit,True
8235,2016-03-02,Petits pois,0.0,0.0,1.0,0,0,3,pois,feculent,False
8236,2016-03-03,Salade verte aux noix,0.0,0.5,0.5,0,0,3,salade verte,legume,True
8238,2016-03-08,Pommes noisettes,0.0,1.0,0.0,0,0,3,pomme de terre,legume,True
8239,2016-03-10,Salade maïs / betteraves,0.5,0.0,0.5,0,0,3,betterave,legume,True
8241,2016-03-10,Banane,0.0,1.0,0.0,0,0,3,,,False
8243,2016-03-11,Tarte grillée aux pommes,0.0,1.0,0.0,0,0,3,pomme,fruit,True
8244,2016-03-15,Salade de riz californien,0.5,0.0,0.5,0,0,3,riz,feculent,False
8246,2016-03-16,semoule couscous,1.0,0.0,0.0,0,0,3,,,False
8247,2016-03-17,Chou rave bio,0.0,0.0,1.0,1,0,3,chou,legume,True
8248,2016-03-18,Galette de soja tomate/basilic,0.0,0.5,0.5,0,0,3,tomate,fruit,False
8250,2016-03-23,Salade verte,0.0,0.0,1.0,0,0,3,salade verte,legume,True
8252,2016-03-25,Kiwi bio,0.0,1.0,0.0,1,0,3,kiwi,fruit,True
8253,2016-04-01,Pomme bio,0.0,1.0,0.0,1,0,4,pomme,fruit,True
8255,2016-04-11,Pizza,0.5,0.0,0.5,0,0,4,,,False
8256,2016-04-19,Gratinée de légumes,0.0,0.0,1.0,0,0,4,,,False
8259,2016-04-22,Compote Pomme-Abricot Bio C&Alice,0.0,1.0,0.0,0,1,4,pomme,fruit,True
8265,2016-05-03,Salade verte,0.0,0.0,1.0,0,0,5,salade verte,legume,True
8268,2016-05-11,Kiwi bio,0.0,1.0,0.0,1,0,5,kiwi,fruit,False
8269,2016-05-13,Eclair chocolat,0.5,0.0,0.0,0,1,5,,,False
8270,2016-05-17,Escalope de volaille,0.0,0.0,1.0,0,0,5,ail,legume,True
8275,2016-06-06,Banane,0.0,1.0,0.0,0,0,6,,,False
8279,2016-06-16,Purée de légumes verts,0.0,0.0,1.0,0,0,6,,,False
8280,2016-06-20,Pizza,0.5,0.0,0.5,0,0,6,,,False
8281,2016-06-20,Fruit de saison,0.0,1.0,0.0,0,0,6,fruit de saison,fruit,True
8283,2016-06-24,Chili de légumes,0.0,0.0,1.0,0,0,6,,,False
8285,2016-07-01,Betteraves,0.0,0.0,1.0,0,0,7,betterave,legume,True
8287,2016-07-01,Pommes sautées surgelées,0.0,1.0,0.0,0,0,7,pomme de terre,legume,False
8289,2016-07-04,Chips,1.0,0.0,0.0,0,1,7,,,False
8290,2016-07-06,Salade de tomates,0.0,0.5,0.5,0,0,7,tomate,fruit,True
8291,2016-07-11,Pâtes,0.5,0.0,0.0,0,0,7,,,False
8292,2016-07-13,Pomme noisettes,0.0,1.0,0.0,0,0,7,pomme de terre,legume,False
8293,2016-07-19,Courgettes à la béchamel,0.0,0.0,1.0,0,0,7,courge,legume,True
8295,2016-07-26,lentilles cuisinées,0.5,0.0,0.5,0,0,7,,,False
8297,2016-07-28,Abricots,0.0,1.0,0.0,0,0,7,abricot,fruit,True
8299,2016-08-04,Melon,0.0,1.0,0.0,0,0,8,melon,fruit,True
8300,2016-08-04,Haricot verts/haricots beurre,0.5,0.0,0.5,0,0,8,haricot vert,legume,True
8301,2016-08-10,Salade verte à la mimolette,0.0,0.0,0.5,0,0,8,salade verte,legume,True
8302,2016-08-12,Céleri rémoulade,0.0,0.0,1.0,0,0,8,celeri,legume,False
8303,2016-08-16,Choux fleurs agro,0.0,0.0,1.0,0,0,8,chou,legume,False
8305,2016-08-18,Purée  de pommes de terre,0.0,1.0,0.0,0,0,8,pomme de terre,legume,False
8307,2016-08-19,Sauce tomate,0.0,0.3333333333333333,0.3333333333333333,0,1,8,tomate,fruit,True
8308,2016-08-19,Sojasun citron,0.0,1.0,0.0,0,0,8,citron,fruit,False
8309,2016-08-26,Salade verte,0.0,0.0,1.0,0,0,8,salade verte,legume,True
8310,2016-08-29,Salade verte,0.0,0.0,1.0,0,0,8,salade verte,legume,True
8311,2016-09-08,Pastèque,0.0,1.0,0.0,0,0,9,pasteque,fruit,False
8312,2016-09-12,Semoule bio,1.0,0.0,0.0,1,0,9,,,False
8314,2016-09-14,Salade de tomates,0.0,0.5,0.5,0,0,9,tomate,fruit,True
8315,2016-09-14,Dessert vegetal fruit rouges,0.0,1.0,0.0,0,0,9,,,False
8316,2016-09-16,Gratin de choux fleurs,0.0,0.0,1.0,0,0,9,chou,legume,True
8318,2016-09-19,Raisin,0.0,1.0,0.0,0,0,9,raisin,fruit,True
8320,2016-09-20,Epinards à la crème,0.0,0.0,1.0,0,0,9,epinards,legume,True
8321,2016-09-20,Poire,0.0,1.0,0.0,0,0,9,poire,fruit,True
8322,2016-09-21,Choux rouges bio° à la mimolette,0.0,0.0,0.5,1,0,9,chou,legume,True
8324,2016-09-27,Gaspacho / croûtons,0.5,0.0,0.5,0,0,9,,,False
8325,2016-09-29,Timbale de pâtes aux lardons,0.5,0.0,0.0,0,1,9,,,False
8326,2016-10-12,Haricots verts/haricots beurre,0.5,0.0,0.5,0,0,10,haricots verts,legume,False
8327,2016-10-14,Salade verte aux noix et chèvre,0.0,0.3333333333333333,0.3333333333333333,0,0,10,salade verte,legume,True
8328,2016-10-17,Petits pois,0.0,0.0,1.0,0,0,10,pois,feculent,False
8330,2016-10-20,Orange,0.0,1.0,0.0,0,0,10,orange,fruit,False
8332,2016-11-03,Raviolis de légumes,0.5,0.0,0.5,0,0,11,,,False
8335,2016-11-08,Salade de mâche au thon,0.0,0.0,0.5,0,0,11,mâche,legume,True
8337,2016-11-10,Purée aux quatres légumes verts,0.0,0.0,1.0,0,0,11,,,False
8338,2016-11-17,Galettes de légumes,0.0,0.0,1.0,0,0,11,,,False
8339,2016-11-18,Pomme bio°,0.0,1.0,0.0,1,0,11,pomme,fruit,True
8340,2016-11-22,Poire,0.0,1.0,0.0,0,0,11,poire,fruit,True
8341,2016-11-25,"Purée de courge ""maison""",0.0,0.0,1.0,0,0,11,courge,legume,True
8342,2016-12-02,Epinards à la crème,0.0,0.0,1.0,0,0,12,epinards,legume,True
8343,2016-12-05,Clémentines,0.0,1.0,0.0,0,0,12,clementine,fruit,False
